Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Follow-up assessment of coiled intracranial aneurysms using zTE MRA as compared with TOF MRA: a preliminary image quality study","European Radiology","","27","10","10.1007/s00330-017-4794-z","Song’an ShangJing YeXianfu LuoJianxun QuYong ZhenJingtao Wu","2017","http://link.springer.com/article/10.1007/s00330-017-4794-z","Article"
"Larger corpus callosum and reduced orbitofrontal cortex homotopic connectivity in codeine cough syrup-dependent male adolescents and young adults","European Radiology","","27","3","10.1007/s00330-016-4465-5","Ying-wei QiuXiao-fei LvGui-hua JiangHuan-Huan SuXiao-fen MaJun-zhang TianFu-zhen Zhuo","2017","http://link.springer.com/article/10.1007/s00330-016-4465-5","Article"
"Evaluating anorexia-related brain atrophy using MP2RAGE-based morphometry","European Radiology","","27","12","10.1007/s00330-017-4914-9","José BotoGeorgios GkinisAlexis RocheTobias KoberBénédicte MaréchalNadia OrtizKarl-Olof LövbladFrançois LazeyrasMaria Isabel Vargas","2017","http://link.springer.com/article/10.1007/s00330-017-4914-9","Article"
"Interleaving cerebral CT perfusion with neck CT angiography. Part II: clinical implementation and image quality","European Radiology","","27","6","10.1007/s00330-016-4592-z","Marcel T. H. OeiFrederick J. A. MeijerWillem-Jan van der WoudeEwoud J. SmitBram van GinnekenRashindra ManniesingMathias Prokop","2017","http://link.springer.com/article/10.1007/s00330-016-4592-z","Article"
"Late recanalisation beyond 24 hours is associated with worse outcome: an observational study","European Radiology","","27","1","10.1007/s00330-016-4366-7","Shenqiang YanMengjun XuQuan HanKeqi YeYangxiao LaiKeqin LiuDavid S. LiebeskindMin Lou","2017","http://link.springer.com/article/10.1007/s00330-016-4366-7","Article"
"Selection for biopsy of kidney transplant patients by diffusion-weighted MRI","European Radiology","","27","10","10.1007/s00330-017-4814-z","Philipp SteigerSebastiano BarbieriAnja KruseMichael IthHarriet C. Thoeny","2017","http://link.springer.com/article/10.1007/s00330-017-4814-z","Article"
"Primary central nervous system lymphoma and atypical glioblastoma: differentiation using the initial area under the curve derived from dynamic contrast-enhanced MR and the apparent diffusion coefficient","European Radiology","","27","4","10.1007/s00330-016-4484-2","Yoon Seong ChoiHo-Joon LeeSung Soo AhnJong Hee ChangSeok-Gu KangEui Hyun KimSe Hoon KimSeung-Koo Lee","2017","http://link.springer.com/article/10.1007/s00330-016-4484-2","Article"
"Emergency assessment of patients with acute abdominal pain using low-dose CT with iterative reconstruction: a comparative study","European Radiology","","27","8","10.1007/s00330-016-4712-9","Pierre-Alexandre PolettiMinerva BeckerChristoph D. BeckerAlice Halfon PolettiOlivier T. RutschmannHabib ZaidiThomas PernegerAlexandra Platon","2017","http://link.springer.com/article/10.1007/s00330-016-4712-9","Article"
"Benchmarking pediatric cranial CT protocols using a dose tracking software system: a multicenter study","European Radiology","","27","2","10.1007/s00330-016-4385-4","Timo De BondtTom MulkensFederica ZancaLotte PyfferoenJan W. CasselmanPaul M. Parizel","2017","http://link.springer.com/article/10.1007/s00330-016-4385-4","Article"
"Multiparametric magnetic resonance imaging of the prostate with computer-aided detection: experienced observer performance study","European Radiology","","27","10","10.1007/s00330-017-4805-0","Valentina GianniniSimone MazzettiEnrico ArmandoSilvia CarabalonaFilippo RussoAlessandro GiacobbeGiovanni MutoDaniele Regge","2017","http://link.springer.com/article/10.1007/s00330-017-4805-0","Article"
"Extensor tendinopathy of the elbow assessed with sonoelastography: histologic correlation","European Radiology","","27","8","10.1007/s00330-016-4711-x","Andrea S. KlauserMathias PammingerEthan J. HalpernMohamed M. H. Abd EllahBernhard MorigglMihra S. TaljanovicChristian DemlJudit SztankayGuenther KlimaWerner R. Jaschke","2017","http://link.springer.com/article/10.1007/s00330-016-4711-x","Article"
"Position paper on screening for breast cancer by the European Society of Breast Imaging (EUSOBI) and 30 national breast radiology bodies from Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Israel, Lithuania, Moldova, The Netherlands, Norway, Poland, Portugal, Romania, Serbia, Slovakia, Spain, Sweden, Switzerland and Turkey","European Radiology","","27","7","10.1007/s00330-016-4612-z","Francesco SardanelliHildegunn S. AaseMarina ÁlvarezEdward AzavedoHenk J. BaarslagCorinne BalleyguierPascal A. BaltzerVanesa BeslagicUlrich BickDragana Bogdanovic-StojanovicRuta BriedieneBoris BrkljacicJulia Camps HerreroCatherine ColinEleanor CornfordJan Danes","2017","http://link.springer.com/article/10.1007/s00330-016-4612-z","Article"
"Glutamate-glutamine and GABA in brain of normal aged and patients with cognitive impairment","European Radiology","","27","7","10.1007/s00330-016-4669-8","Dandan HuangDan LiuJianzhong YinTianyi QianSusan ShresthaHongyan Ni","2017","http://link.springer.com/article/10.1007/s00330-016-4669-8","Article"
"Ethanolgel sclerotherapy of venous malformations improves health-related quality-of-life in adults and children – results of a prospective study","European Radiology","","27","6","10.1007/s00330-016-4603-0","Walter A. WohlgemuthRene Müller-WilleVeronika TeuschSimone HammerMoritz WildgruberWibke Uller","2017","http://link.springer.com/article/10.1007/s00330-016-4603-0","Article"
"MRI surveillance for the detection of local recurrence in rectal cancer after transanal endoscopic microsurgery","European Radiology","","27","12","10.1007/s00330-017-4853-5","Britt J. P. HupkensMonique MaasMilou H. MartensWillem M. L. L. G. DesernoJeroen W. A. LeijtensPatty J. NelemansFrans C. H. BakersDoenja M. J. LambregtsGeerard L. BeetsRegina G. H. Beets-Tan","2017","http://link.springer.com/article/10.1007/s00330-017-4853-5","Article"
"Feasibility of a 2nd generation MR-compatible manipulator for transrectal prostate biopsy guidance","European Radiology","","27","4","10.1007/s00330-016-4504-2","J. G. R. BomersD. G. H. BosboomG. H. TigelaarJ. SabischJ. J. FüttererD. Yakar","2017","http://link.springer.com/article/10.1007/s00330-016-4504-2","Article"
"Improvement of image quality and dose management in CT fluoroscopy by iterative 3D image reconstruction","European Radiology","","27","9","10.1007/s00330-017-4754-7","Oliver S. GrosserChristian WybranskiDennis KupitzMaciej PowerskiKonrad MohnikeMaciej PechHolger AmthauerJens Ricke","2017","http://link.springer.com/article/10.1007/s00330-017-4754-7","Article"
"Hepatic radiofrequency ablation: markedly reduced systemic effects by modulating periablational inflammation via cyclooxygenase-2 inhibition","European Radiology","","27","3","10.1007/s00330-016-4405-4","Gaurav KumarS. Nahum GoldbergYuanguo WangErik VelezSvetlana GourevitchEithan GalunMuneeb Ahmed","2017","http://link.springer.com/article/10.1007/s00330-016-4405-4","Article"
"Prognostic aspects of dynamic contrast-enhanced magnetic resonance imaging in synchronous distant metastatic rectal cancer","European Radiology","","27","5","10.1007/s00330-016-4532-y","Jing YuQing XuDong-Ya HuangJia-Cheng SongYan LiLu-Lu XuHai-Bin Shi","2017","http://link.springer.com/article/10.1007/s00330-016-4532-y","Article"
"Radiological features of healing in newborn clavicular fractures","European Radiology","","27","5","10.1007/s00330-016-4569-y","Michael FadellAngie MillerLaszlo TrefanJason WeinmanJaime StewartKari HayesSabine Maguire","2017","http://link.springer.com/article/10.1007/s00330-016-4569-y","Article"
"Comparison of the accuracy of US-guided biopsy of breast masses performed with 14-gauge, 16-gauge and 18-gauge automated cutting needle biopsy devices, and review of the literature","European Radiology","","27","7","10.1007/s00330-016-4651-5","Monica L. HuangKenneth HessRosalind P. CandelariaMohammad EghtedariBeatriz E. AdradaNour SneigeBruno D. Fornage","2017","http://link.springer.com/article/10.1007/s00330-016-4651-5","Article"
"Bits and bytes: the future of radiology lies in informatics and information technology","European Radiology","","27","9","10.1007/s00330-016-4688-5","James A. BrinkRonald L. ArensonThomas M. GristJonathan S. LewinDieter Enzmann","2017","http://link.springer.com/article/10.1007/s00330-016-4688-5","Article"
"An evaluation of patient experience during percutaneous breast biopsy","European Radiology","","27","11","10.1007/s00330-017-4872-2","Jean M. SeelyFraser HillSusan PeddleJackie Lau","2017","http://link.springer.com/article/10.1007/s00330-017-4872-2","Article"
"MRI-CEST assessment of tumour perfusion using X-ray iodinated agents: comparison with a conventional Gd-based agent","European Radiology","","27","5","10.1007/s00330-016-4552-7","Annasofia AnemoneLorena ConsolinoDario Livio Longo","2017","http://link.springer.com/article/10.1007/s00330-016-4552-7","Article"
"Fate of small pancreatic cysts (<3 cm) after long-term follow-up: analysis of significant radiologic characteristics and proposal of follow-up strategies","European Radiology","","27","6","10.1007/s00330-016-4589-7","Heera YoenJung Hoon KimDong Ho LeeSu Joa AhnJeong Hee YoonJoon Koo Han","2017","http://link.springer.com/article/10.1007/s00330-016-4589-7","Article"
"Diagnosis of small posterior fossa stroke on brain CT: effect of iterative reconstruction designed for brain CT on detection performance","European Radiology","","27","9","10.1007/s00330-017-4773-4","Taihei InoueTakeshi NakauraMorikatsu YoshidaKoichi YokoyamaKenichiro HirataMasafumi KidohSeitaro OdaDaisuke UtsunomiyaKazunori HaradaYasuyuki Yamashita","2017","http://link.springer.com/article/10.1007/s00330-017-4773-4","Article"
"Peripheral nerve diffusion tensor imaging (DTI): normal values and demographic determinants in a cohort of 60 healthy individuals","European Radiology","","","","10.1007/s00330-017-5134-z","Moritz KronlageVéronique SchwehrDaniel SchwarzTim GodelLorenz UhlmannSabine HeilandMartin BendszusPhilipp Bäumer","2017","http://link.springer.com/article/10.1007/s00330-017-5134-z","Article"
"Influence of patient axial malpositioning on the trueness and precision of pelvic parameters obtained from 3D reconstructions based on biplanar radiographs","European Radiology","","27","3","10.1007/s00330-016-4452-x","Bachir GhostineChristophe SauretAyman AssiZiad BakounyNour KhalilWafa SkalliIsmat Ghanem","2017","http://link.springer.com/article/10.1007/s00330-016-4452-x","Article"
"Determination of size-specific exposure settings in dental cone-beam CT","European Radiology","","27","1","10.1007/s00330-016-4353-z","Ruben PauwelsReinhilde JacobsRia BogaertsHilde BosmansSoontra Panmekiate","2017","http://link.springer.com/article/10.1007/s00330-016-4353-z","Article"
"Development of an IHE MRRT-compliant open-source web-based reporting platform","European Radiology","","27","1","10.1007/s00330-016-4344-0","Daniel Pinto dos SantosG. KlosR. KloecknerR. OberleC. DueberP. Mildenberger","2017","http://link.springer.com/article/10.1007/s00330-016-4344-0","Article"
"Diffusion-weighted MR enterography for evaluating Crohn’s disease: Effect of anti-peristaltic agent on the diagnosis of bowel inflammation","European Radiology","","27","6","10.1007/s00330-016-4609-7","So Hyun ParkJimi HuhSeong Ho ParkSeung Soo LeeAh Young KimSuk-Kyun Yang","2017","http://link.springer.com/article/10.1007/s00330-016-4609-7","Article"
"Adverse events during CT colonography for screening, diagnosis and preoperative staging of colorectal cancer: a Japanese national survey","European Radiology","","27","12","10.1007/s00330-017-4920-y","Koichi NagataKen TakabayashiTakaaki YasudaMichiaki HirayamaShungo EndoRyoichi NozakiTakenobu ShimadaHidenori KanazawaMasanori FujiwaraNorihito ShimizuTatema IwatsukiTeruaki IwanoHiroshi Saito","2017","http://link.springer.com/article/10.1007/s00330-017-4920-y","Article"
"Aortic root dimensions are predominantly determined by genetic factors: a classical twin study","European Radiology","","27","6","10.1007/s00330-016-4590-1","Csilla CelengMárton KolossváryAttila KovácsAndrea Ágnes MolnárBálint SzilveszterTamás HorváthMihály KárolyiÁdám L. JermendyÁdám D. TárnokiDávid L. TárnokiJúlia KarádySzilard VorosGyörgy JermendyBéla MerkelyPál Maurovich-Horvat","2017","http://link.springer.com/article/10.1007/s00330-016-4590-1","Article"
"Can pre- and postoperative magnetic resonance imaging predict recurrence-free survival after whole-gland high-intensity focused ablation for prostate cancer?","European Radiology","","27","4","10.1007/s00330-016-4491-3","Rémy RossetFlavie BratanSébastien CrouzetHélène Tonoli-CatezFlorence Mège-LechevallierAlbert GeletOlivier Rouvière","2017","http://link.springer.com/article/10.1007/s00330-016-4491-3","Article"
"T1 bright appendix sign to exclude acute appendicitis in pregnant women","European Radiology","","27","8","10.1007/s00330-016-4727-2","Ilah ShinChansik AnJoon Seok LimMyeong-Jin KimYong Eun Chung","2017","http://link.springer.com/article/10.1007/s00330-016-4727-2","Article"
"Tomosynthesis of the thoracic spine: added value in diagnosing vertebral fractures in the elderly","European Radiology","","27","2","10.1007/s00330-016-4392-5","Mats GeijerEirikur GunnlaugssonSimon GötestrandLars WeberHåkan Geijer","2017","http://link.springer.com/article/10.1007/s00330-016-4392-5","Article"
"Diagnosis of sub-centimetre breast lesions: combining BI-RADS-US with strain elastography and contrast-enhanced ultrasound—a preliminary study in China","European Radiology","","27","6","10.1007/s00330-016-4628-4","Xiaoyun XiaoQiongchao JiangHuan WuXiaofeng GuanWei QinBaoming Luo","2017","http://link.springer.com/article/10.1007/s00330-016-4628-4","Article"
"Linear sign in cystic brain lesions ≥5 mm: A suggestive feature of perivascular space","European Radiology","","27","11","10.1007/s00330-017-4878-9","Jinkyeong SungJinhee JangHyun Seok ChoiSo-Lyung JungKook-Jin AhnBum-soo Kim","2017","http://link.springer.com/article/10.1007/s00330-017-4878-9","Article"
"Bacterial contamination of ultrasound probes in different radiological institutions before and after specific hygiene training: do we have a general hygienical problem?","European Radiology","","27","10","10.1007/s00330-017-4812-1","Thomas SartorettiElisabeth SartorettiCandid BucherAleksis DoertChristoph BinkertKlaus HerganMatthias MeissnitzerJohannes FroehlichOrpheus KolokythasSimon MatooriChristina OraschSebastian KosSabine Sartoretti-ScheferAndreas Gutzeit","2017","http://link.springer.com/article/10.1007/s00330-017-4812-1","Article"
"Diagnostic accuracy of surface coil MRI in assessing cartilaginous invasion in laryngeal tumours: Do we need contrast-agent administration?","European Radiology","","27","11","10.1007/s00330-017-4840-x","Lorenzo PredaGiorgio ConteLuke BonelloCaterina GiannittoElena TagliabueSara RaimondiMohssen AnsarinLuigi De BenedettoAugusto CattaneoFausto MaffiniMassimo Bellomi","2017","http://link.springer.com/article/10.1007/s00330-017-4840-x","Article"
