dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1038/ncomms10607,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10597,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10517,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10469,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10489,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10552,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10528,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10606,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10632,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10612,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10551,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14740,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14764,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14834,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14885,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10657,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10614,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14876,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14864,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10576,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10440,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10508,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10647,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10605,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10627,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10642,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10630,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10673,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10687,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10683,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10659,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10677,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10734,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10737,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10631,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10702,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10666,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10461,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10658,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10711,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14933,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14867,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14893,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14925,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14661,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10621,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10675,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10652,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10686,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10709,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10609,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10669,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10749,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10730,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10583,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10776,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14868,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10664,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10746,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10803,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14735,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14932,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10789,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10797,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10678,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14835,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14877,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14905,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14930,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10761,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10765,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10685,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10820,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10739,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14840,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14971,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14806,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10578,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10745,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10781,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10829,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10822,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10674,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14915,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14738,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14904,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14875,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10629,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10700,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms9674,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10724,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10692,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10688,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10638,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10835,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10768,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10807,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14960,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14963,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14951,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14720,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10875,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10741,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10777,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10751,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms15004,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10718,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10562,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10847,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10753,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10867,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14809,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14889,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14943,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14999,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14984,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms14982,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10852,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10851,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms14983,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms15032,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms15001,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms15056,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/ncomms10878,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
10.1038/ncomms10786,https://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2016,issn_1,2041-1723,2015,issn
