period,journal_title,country,hybrid_type,oapc_n_year
2015,European Business Organization Law Review,GBR,Open APC (Offsetting),1
2015,European Child & Adolescent Psychiatry,GBR,Open APC (Hybrid),5
2015,European Child & Adolescent Psychiatry,GBR,Open APC (Offsetting),2
2015,European Child & Adolescent Psychiatry,NLD,Open APC (Offsetting),20
2015,European Economic Review,AUT,Open APC (Hybrid),1
2015,European Economic Review,GBR,Open APC (Hybrid),1
2015,European Journal for Philosophy of Science,NLD,Open APC (Offsetting),1
2015,European Journal of Ageing,GBR,Open APC (Offsetting),2
2015,European Journal of Ageing,NLD,Open APC (Offsetting),1
2015,European Journal of Applied Physiology,AUT,Open APC (Hybrid),1
2015,European Journal of Applied Physiology,GBR,Open APC (Offsetting),4
2015,European Journal of Applied Physiology,NLD,Open APC (Offsetting),3
2015,European Journal of Cancer,GBR,Open APC (Hybrid),2
2015,European Journal of Cancer Care,GBR,Open APC (Hybrid),1
2015,European Journal of Cell Biology,GBR,Open APC (Hybrid),1
2015,European Journal of Clinical Microbiology & Infectious Diseases,NLD,Open APC (Offsetting),10
2015,European Journal of Clinical Nutrition,GBR,Open APC (Hybrid),2
2015,European Journal of Clinical Pharmacology,NLD,Open APC (Offsetting),13
2015,European Journal of Combinatorics,AUT,Open APC (Hybrid),1
2015,European Journal of Epidemiology,GBR,Open APC (Hybrid),5
2015,European Journal of Epidemiology,NLD,Open APC (Offsetting),13
2015,European Journal of Heart Failure,GBR,Open APC (Hybrid),1
2015,European Journal of Human Genetics,GBR,Open APC (Hybrid),8
2015,European Journal of Immunology,AUT,Open APC (Hybrid),3
2015,European Journal of Immunology,GBR,Open APC (Hybrid),17
2015,European Journal of Inorganic Chemistry,AUT,Open APC (Hybrid),1
2015,European Journal of Inorganic Chemistry,GBR,Open APC (Hybrid),5
2015,European Journal of Law and Economics,NLD,Open APC (Offsetting),1
2015,European Journal of Medicinal Chemistry,AUT,Open APC (Hybrid),1
2015,European Journal of Neuroscience,GBR,Open APC (Hybrid),11
2015,European Journal of Nuclear Medicine and Molecular Imaging,GBR,Open APC (Hybrid),2
2015,European Journal of Nuclear Medicine and Molecular Imaging,GBR,Open APC (Offsetting),2
2015,European Journal of Nuclear Medicine and Molecular Imaging,NLD,Open APC (Offsetting),16
2015,European Journal of Nutrition,GBR,Open APC (Hybrid),2
2015,European Journal of Nutrition,GBR,Open APC (Offsetting),2
2015,European Journal of Nutrition,NLD,Open APC (Offsetting),5
2015,European Journal of Operational Research,AUT,Open APC (Hybrid),1
2015,European Journal of Operational Research,GBR,Open APC (Hybrid),4
2015,European Journal of Organic Chemistry,AUT,Open APC (Hybrid),2
2015,European Journal of Organic Chemistry,GBR,Open APC (Hybrid),2
2015,European Journal of Pain,GBR,Open APC (Hybrid),2
2015,European Journal of Pediatrics,NLD,Open APC (Offsetting),15
2015,European Journal of Pharmaceutics and Biopharmaceutics,GBR,Open APC (Hybrid),1
2015,European Journal of Pharmacology,GBR,Open APC (Hybrid),3
2015,European Journal of Plant Pathology,NLD,Open APC (Offsetting),1
2015,European Journal of Plastic Surgery,NLD,Open APC (Offsetting),1
2015,European Journal of Political Research,AUT,Open APC (Hybrid),1
2015,European Journal of Political Research,GBR,Open APC (Hybrid),1
2015,European Journal of Population,NLD,Open APC (Offsetting),1
2015,European Journal of Psychology of Education,NLD,Open APC (Offsetting),2
2015,European Journal of Trauma and Emergency Surgery,GBR,Open APC (Offsetting),2
2015,European Journal of Trauma and Emergency Surgery,NLD,Open APC (Offsetting),3
2015,European Journal of Wildlife Research,GBR,Open APC (Offsetting),1
2015,European Journal of Wildlife Research,NLD,Open APC (Offsetting),1
2015,European Journal of Wildlife Research,SWE,Open APC (Hybrid),1
2015,European Journal on Criminal Policy and Research,NLD,Open APC (Offsetting),1
2015,European Polymer Journal,GBR,Open APC (Hybrid),3
2015,European Psychiatry,GBR,Open APC (Hybrid),1
2015,European Radiology,AUT,Open APC (Hybrid),1
2015,European Radiology,GBR,Open APC (Hybrid),3
2015,European Radiology,NLD,Open APC (Offsetting),36
2015,European Spine Journal,GBR,Open APC (Offsetting),1
2015,European Spine Journal,NLD,Open APC (Offsetting),6
2015,European Urology,GBR,Open APC (Hybrid),2
2015,European Urology Focus,GBR,Open APC (Hybrid),1
2015,Evolution,AUT,Open APC (Hybrid),2
2015,Evolution,GBR,Open APC (Hybrid),6
2015,Evolution and Human Behavior,GBR,Open APC (Hybrid),1
2015,Evolutionary Biology,GBR,Open APC (Offsetting),3
2015,Evolutionary Ecology,GBR,Open APC (Offsetting),1
2015,Experimental and Applied Acarology,NLD,Open APC (Offsetting),3
2015,Experimental Astronomy,GBR,Open APC (Hybrid),1
2015,Experimental Astronomy,GBR,Open APC (Offsetting),1
2015,Experimental Astronomy,NLD,Open APC (Offsetting),1
2015,Experimental Brain Research,GBR,Open APC (Hybrid),1
2015,Experimental Brain Research,GBR,Open APC (Offsetting),1
2015,Experimental Brain Research,NLD,Open APC (Offsetting),15
2015,Experimental Cell Research,AUT,Open APC (Hybrid),2
2015,Experimental Cell Research,GBR,Open APC (Hybrid),1
2015,Experimental Dermatology,AUT,Open APC (Hybrid),1
2015,Experimental Dermatology,GBR,Open APC (Hybrid),1
2015,Experimental Economics,GBR,Open APC (Hybrid),1
2015,Experimental Economics,NLD,Open APC (Offsetting),3
2015,Experimental Eye Research,GBR,Open APC (Hybrid),4
2015,Experimental Gerontology,AUT,Open APC (Hybrid),1
2015,Experimental Hematology,GBR,Open APC (Hybrid),2
2015,Experimental Mechanics,GBR,Open APC (Hybrid),1
2015,Experimental Mechanics,NLD,Open APC (Offsetting),2
2015,Experimental Neurology,GBR,Open APC (Hybrid),3
2015,Experimental Parasitology,GBR,Open APC (Hybrid),1
2015,Experimental Physiology,GBR,Open APC (Hybrid),3
2015,Experimental Thermal and Fluid Science,GBR,Open APC (Hybrid),2
2015,Experiments in Fluids,GBR,Open APC (Hybrid),1
2015,Experiments in Fluids,GBR,Open APC (Offsetting),2
2015,Experiments in Fluids,NLD,Open APC (Offsetting),9
2015,Expert Systems with Applications,GBR,Open APC (Hybrid),2
2015,Extremophiles,AUT,Open APC (Hybrid),1
2015,Extremophiles,GBR,Open APC (Hybrid),1
2015,Extremophiles,NLD,Open APC (Offsetting),2
2015,Eye,GBR,Open APC (Hybrid),3
2015,Familial Cancer,NLD,Open APC (Offsetting),10
2015,Faraday Discussions,GBR,Open APC (Hybrid),3
2015,FEBS Journal,AUT,Open APC (Hybrid),1
2015,FEBS Journal,GBR,Open APC (Hybrid),5
2015,FEBS Letters,AUT,Open APC (Hybrid),3
2015,FEBS Letters,GBR,Open APC (Hybrid),5
2015,Few-Body Systems,NLD,Open APC (Offsetting),2
2015,Field Crops Research,SWE,Open APC (Hybrid),1
2015,Finance and Stochastics,NLD,Open APC (Offsetting),1
2015,Flexible Services and Manufacturing Journal,NLD,Open APC (Offsetting),2
2015,"Flow, Turbulence and Combustion",GBR,Open APC (Offsetting),2
2015,"Flow, Turbulence and Combustion",NLD,Open APC (Offsetting),4
2015,Folia Geobotanica,NLD,Open APC (Offsetting),1
2015,Food and Bioprocess Technology,NLD,Open APC (Offsetting),3
2015,Food Chemistry,GBR,Open APC (Hybrid),3
2015,Food Chemistry,NOR,Open APC (Hybrid),1
2015,Food Hydrocolloids,GBR,Open APC (Hybrid),6
2015,Food Policy,SWE,Open APC (Hybrid),2
2015,Food Security,GBR,Open APC (Hybrid),1
2015,Food Security,NLD,Open APC (Offsetting),3
2015,Forensic Science International: Genetics,AUT,Open APC (Hybrid),2
2015,Forensic Science International: Genetics,GBR,Open APC (Hybrid),1
2015,"Forensic Science, Medicine, and Pathology",NLD,Open APC (Offsetting),1
2015,Forest Ecology and Management,GBR,Open APC (Hybrid),1
2015,Forest Pathology,SWE,Open APC (Hybrid),1
2015,Foundations of Chemistry,GBR,Open APC (Offsetting),1
2015,Foundations of Computational Mathematics,GBR,Open APC (Offsetting),1
2015,Foundations of Physics,NLD,Open APC (Offsetting),1
2015,Foundations of Science,NLD,Open APC (Offsetting),12
2015,Free Radical Biology and Medicine,AUT,Open APC (Hybrid),3
2015,Free Radical Biology and Medicine,GBR,Open APC (Hybrid),7
2015,Fuel,GBR,Open APC (Hybrid),2
2015,Functional Ecology,GBR,Open APC (Hybrid),3
2015,Fungal Biology,AUT,Open APC (Hybrid),1
2015,Fungal Diversity,AUT,Open APC (Hybrid),2
2015,Fungal Diversity,NLD,Open APC (Offsetting),2
2015,Fungal Genetics and Biology,GBR,Open APC (Hybrid),1
2015,Fusion Engineering and Design,GBR,Open APC (Hybrid),3
2015,Gait & Posture,GBR,Open APC (Hybrid),1
2015,Games and Economic Behavior,AUT,Open APC (Hybrid),1
2015,Gastric Cancer,NLD,Open APC (Offsetting),1
2015,Gastroenterology,AUT,Open APC (Hybrid),1
2015,Gastroenterology,GBR,Open APC (Hybrid),2
2015,Gefässchirurgie,GBR,Open APC (Offsetting),1
2015,General Relativity and Gravitation,NLD,Open APC (Offsetting),1
2015,Genes & Nutrition,NLD,Open APC (Offsetting),6
2015,"Genes, Brain and Behavior",GBR,Open APC (Hybrid),2
2015,"Genes, Chromosomes and Cancer",SWE,Open APC (Hybrid),1
2015,Genetic Resources and Crop Evolution,NLD,Open APC (Offsetting),2
2015,Genomics,GBR,Open APC (Hybrid),1
2015,"Geochemistry, Geophysics, Geosystems",GBR,Open APC (Hybrid),5
2015,Geochimica et Cosmochimica Acta,GBR,Open APC (Hybrid),6
2015,Geoderma,AUT,Open APC (Hybrid),1
2015,Geoforum,GBR,Open APC (Hybrid),6
2015,Geography Compass,GBR,Open APC (Hybrid),3
2015,Geoheritage,GBR,Open APC (Offsetting),1
2015,GeoJournal,NLD,Open APC (Offsetting),2
2015,Geometriae Dedicata,GBR,Open APC (Offsetting),1
2015,Geometriae Dedicata,NLD,Open APC (Offsetting),1
2015,Geomorphology,GBR,Open APC (Hybrid),4
2015,Geophysical Research Letters,AUT,Open APC (Hybrid),2
2015,Geophysical Research Letters,GBR,Open APC (Hybrid),24
2015,Geostandards and Geoanalytical Research,GBR,Open APC (Hybrid),1
2015,Gerontology,GBR,Open APC (Hybrid),1
2015,Glia,AUT,Open APC (Hybrid),1
2015,Glia,GBR,Open APC (Hybrid),3
2015,Global and Planetary Change,GBR,Open APC (Hybrid),5
2015,Global Change Biology,AUT,Open APC (Hybrid),2
2015,Global Change Biology,GBR,Open APC (Hybrid),4
2015,Global Change Biology,SWE,Open APC (Hybrid),1
2015,Global Ecology and Biogeography,GBR,Open APC (Hybrid),1
2015,Global Environmental Change,GBR,Open APC (Hybrid),2
2015,Glycoconjugate Journal,GBR,Open APC (Offsetting),1
2015,Glycoconjugate Journal,NLD,Open APC (Offsetting),1
2015,Graefe's Archive for Clinical and Experimental Ophthalmology,GBR,Open APC (Hybrid),1
2015,Graefe's Archive for Clinical and Experimental Ophthalmology,NLD,Open APC (Offsetting),3
2015,Graphs and Combinatorics,GBR,Open APC (Offsetting),2
2015,Graphs and Combinatorics,NLD,Open APC (Offsetting),1
2015,Group Decision and Negotiation,NLD,Open APC (Offsetting),2
2015,Gynecological Surgery,GBR,Open APC (Offsetting),1
2015,Gynecological Surgery,NLD,Open APC (Offsetting),1
2015,Habitat International,GBR,Open APC (Hybrid),1
2015,Hague Journal on the Rule of Law,NLD,Open APC (Offsetting),1
2015,Head & Neck,GBR,Open APC (Hybrid),1
2015,Health & Place,GBR,Open APC (Hybrid),7
2015,Health and Technology,NLD,Open APC (Offsetting),1
2015,Health Care Analysis,GBR,Open APC (Hybrid),2
2015,Health Care Analysis,GBR,Open APC (Offsetting),1
2015,Health Care Analysis,NLD,Open APC (Offsetting),1
2015,Health Care Management Science,NLD,Open APC (Offsetting),1
2015,Health Economics,GBR,Open APC (Hybrid),1
2015,Health Expectations,GBR,Open APC (Hybrid),2
2015,Health Policy,GBR,Open APC (Hybrid),1
2015,Hearing Research,AUT,Open APC (Hybrid),1
2015,Hearing Research,GBR,Open APC (Hybrid),2
2015,Heart and Vessels,NLD,Open APC (Offsetting),1
2015,Heart Failure Reviews,NLD,Open APC (Offsetting),3
2015,Heart Rhythm,GBR,Open APC (Hybrid),1
2015,Heat and Mass Transfer,GBR,Open APC (Offsetting),1
2015,Hepatology,GBR,Open APC (Hybrid),5
2015,Hepatology International,NLD,Open APC (Offsetting),1
2015,Heredity,GBR,Open APC (Hybrid),2
2015,Hernia,NLD,Open APC (Offsetting),1
2015,Herz,NLD,Open APC (Offsetting),1
2015,Higher Education,NLD,Open APC (Offsetting),4
2015,Hippocampus,GBR,Open APC (Hybrid),2
2015,Histochemistry and Cell Biology,GBR,Open APC (Offsetting),1
2015,Histochemistry and Cell Biology,NLD,Open APC (Offsetting),3
2015,Historical Research,GBR,Open APC (Hybrid),3
2015,History,GBR,Open APC (Hybrid),6
2015,History and Philosophy of the Life Sciences,GBR,Open APC (Hybrid),1
2015,History and Philosophy of the Life Sciences,NLD,Open APC (Offsetting),1
2015,HNO,AUT,Open APC (Hybrid),1
2015,Hormone Research in Paediatrics,GBR,Open APC (Hybrid),2
2015,Hormones and Behavior,GBR,Open APC (Hybrid),3
2015,Hormones and Cancer,NLD,Open APC (Offsetting),1
2015,Human Brain Mapping,AUT,Open APC (Hybrid),4
2015,Human Brain Mapping,GBR,Open APC (Hybrid),9
2015,Human Ecology,NLD,Open APC (Offsetting),3
2015,Human Genetics,GBR,Open APC (Hybrid),5
2015,Human Genetics,GBR,Open APC (Offsetting),1
2015,Human Genetics,NLD,Open APC (Offsetting),4
2015,Human Mutation,AUT,Open APC (Hybrid),1
2015,Human Mutation,GBR,Open APC (Hybrid),1
2015,Human Nature,NLD,Open APC (Offsetting),1
2015,Human Rights Review,NLD,Open APC (Offsetting),1
2015,Human Studies,NLD,Open APC (Offsetting),1
2015,Hydrobiologia,GBR,Open APC (Offsetting),2
2015,Hydrobiologia,NLD,Open APC (Offsetting),5
2015,Hydrobiologia,SWE,Open APC (Hybrid),1
2015,Hydrogeology Journal,NLD,Open APC (Offsetting),3
2015,Hydrological Processes,GBR,Open APC (Hybrid),4
2015,Hyperfine Interactions,NLD,Open APC (Offsetting),1
2015,Ibis,GBR,Open APC (Hybrid),3
2015,IEEE Geoscience and Remote Sensing Letters,GBR,Open APC (Hybrid),1
2015,IEEE Journal of Biomedical and Health Informatics,GBR,Open APC (Hybrid),1
2015,IEEE Journal of Photovoltaics,GBR,Open APC (Hybrid),1
2015,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,AUT,Open APC (Hybrid),1
2015,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,GBR,Open APC (Hybrid),2
2015,IEEE Journal of Selected Topics in Quantum Electronics,AUT,Open APC (Hybrid),3
2015,IEEE Journal of Selected Topics in Quantum Electronics,GBR,Open APC (Hybrid),3
2015,IEEE Journal of Selected Topics in Signal Processing,GBR,Open APC (Hybrid),1
2015,IEEE Photonics Technology Letters,AUT,Open APC (Hybrid),1
2015,IEEE Photonics Technology Letters,GBR,Open APC (Hybrid),1
2015,IEEE Power and Energy Technology Systems Journal,SWE,Open APC (Hybrid),1
2015,IEEE Transactions on Antennas and Propagation,GBR,Open APC (Hybrid),3
2015,IEEE Transactions on Automatic Control,GBR,Open APC (Hybrid),1
2015,IEEE Transactions on Biomedical Circuits and Systems,GBR,Open APC (Hybrid),1
2015,IEEE Transactions on Electron Devices,GBR,Open APC (Hybrid),1
2015,IEEE Transactions on Magnetics,GBR,Open APC (Hybrid),2
2015,IEEE Transactions on Medical Imaging,GBR,Open APC (Hybrid),4
2015,IEEE Transactions on Microwave Theory and Techniques,GBR,Open APC (Hybrid),6
2015,IEEE Transactions on Nuclear Science,GBR,Open APC (Hybrid),4
2015,IEEE Transactions on Pattern Analysis and Machine Intelligence,GBR,Open APC (Hybrid),1
2015,IEEE Transactions on Power Electronics,GBR,Open APC (Hybrid),1
2015,IEEE Transactions on Power Systems,GBR,Open APC (Hybrid),3
2015,IEEE Transactions on Signal Processing,GBR,Open APC (Hybrid),2
2015,IEEE Transactions on Smart Grid,GBR,Open APC (Hybrid),1
2015,IEEE Transactions on Software Engineering,GBR,Open APC (Hybrid),2
2015,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",GBR,Open APC (Hybrid),2
2015,IEEE Transactions on Vehicular Technology,GBR,Open APC (Hybrid),2
2015,IEEE Transactions on Vehicular Technology,SWE,Open APC (Hybrid),1
2015,"IEEE/ACM Transactions on Audio, Speech, and Language Processing",AUT,Open APC (Hybrid),1
2015,Immunity,GBR,Open APC (Hybrid),5
2015,Immunobiology,GBR,Open APC (Hybrid),1
2015,Immunogenetics,GBR,Open APC (Hybrid),1
2015,Immunogenetics,NLD,Open APC (Offsetting),3
2015,Immunological Reviews,AUT,Open APC (Hybrid),1
2015,Immunological Reviews,GBR,Open APC (Hybrid),3
2015,Immunology,GBR,Open APC (Hybrid),6
2015,Immunology and Cell Biology,GBR,Open APC (Hybrid),2
2015,Immunology Letters,GBR,Open APC (Hybrid),1
2015,Indagationes Mathematicae,GBR,Open APC (Hybrid),1
2015,Indoor Air,GBR,Open APC (Hybrid),1
2015,Industrial & Engineering Chemistry Research,GBR,Open APC (Hybrid),1
2015,Industrial Marketing Management,GBR,Open APC (Hybrid),2
2015,Infancy,GBR,Open APC (Hybrid),1
2015,Infant Behavior and Development,GBR,Open APC (Hybrid),1
2015,Infant Mental Health Journal,GBR,Open APC (Hybrid),1
2015,Infection,NLD,Open APC (Offsetting),4
2015,"Infection, Genetics and Evolution",GBR,Open APC (Hybrid),2
2015,Information Processing & Management,AUT,Open APC (Hybrid),1
2015,Information Processing Letters,AUT,Open APC (Hybrid),1
2015,Information Retrieval Journal,NLD,Open APC (Offsetting),1
2015,Information Systems and e-Business Management,NLD,Open APC (Offsetting),1
2015,Information Systems Frontiers,GBR,Open APC (Offsetting),1
2015,Information Systems Frontiers,NLD,Open APC (Offsetting),2
2015,Inorganic Chemistry,AUT,Open APC (Hybrid),2
2015,Inorganic Chemistry,GBR,Open APC (Hybrid),3
2015,Inorganica Chimica Acta,AUT,Open APC (Hybrid),1
2015,Insect Molecular Biology,SWE,Open APC (Hybrid),1
2015,Insect Science,SWE,Open APC (Hybrid),1
2015,Insectes Sociaux,NLD,Open APC (Offsetting),1
2015,Instructional Science,NLD,Open APC (Offsetting),5
2015,Intelligence,GBR,Open APC (Hybrid),2
2015,Intelligent Service Robotics,NLD,Open APC (Offsetting),1
2015,Intensive Care Medicine,GBR,Open APC (Hybrid),2
2015,Intensive Care Medicine,NLD,Open APC (Offsetting),11
2015,Interface Focus,AUT,Open APC (Hybrid),2
2015,Interface Focus,GBR,Open APC (Hybrid),1
2015,International Archives of Allergy and Immunology,AUT,Open APC (Hybrid),3
2015,International Archives of Occupational and Environmental Health,NLD,Open APC (Offsetting),6
2015,International Business Review,GBR,Open APC (Hybrid),1
2015,International Entrepreneurship and Management Journal,NLD,Open APC (Offsetting),1
2015,"International Environmental Agreements: Politics, Law and Economics",NLD,Open APC (Offsetting),2
2015,International Journal for Numerical Methods in Biomedical Engineering,GBR,Open APC (Hybrid),2
2015,International Journal for Parasitology,GBR,Open APC (Hybrid),2
2015,International Journal for the Semiotics of Law - Revue internationale de Sémiotique juridique,NLD,Open APC (Offsetting),1
2015,International Journal of Adhesion and Adhesives,GBR,Open APC (Hybrid),1
2015,International Journal of Antimicrobial Agents,GBR,Open APC (Hybrid),1
2015,International Journal of Applied Earth Observation and Geoinformation,GBR,Open APC (Hybrid),1
2015,International Journal of Artificial Intelligence in Education,GBR,Open APC (Offsetting),1
2015,International Journal of Behavioral Medicine,NLD,Open APC (Offsetting),2
2015,International Journal of Cancer,AUT,Open APC (Hybrid),1
2015,International Journal of Cancer,GBR,Open APC (Hybrid),6
2015,International Journal of Cardiology,GBR,Open APC (Hybrid),5
2015,International Journal of Climatology,GBR,Open APC (Hybrid),1
2015,International Journal of Clinical Pharmacy,NLD,Open APC (Offsetting),5
2015,International Journal of Colorectal Disease,NLD,Open APC (Offsetting),4
2015,International Journal of Computer Assisted Radiology and Surgery,GBR,Open APC (Hybrid),2
2015,International Journal of Computer Assisted Radiology and Surgery,NLD,Open APC (Offsetting),8
2015,International Journal of Eating Disorders,GBR,Open APC (Hybrid),3
2015,International Journal of Educational Research,AUT,Open APC (Hybrid),1
2015,International Journal of Environmental Science and Technology,AUT,Open APC (Hybrid),1
2015,International Journal of Fracture,GBR,Open APC (Hybrid),1
