dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1038/s41467-017-02793-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00222-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02499-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02660-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02240-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01759-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00074-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00031-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00108-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00889-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02950-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02260-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01705-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00388-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00939-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00506-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01398-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01540-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01234-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02631-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02748-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01815-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00061-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03335-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03003-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02318-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03436-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02985-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01917-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02816-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00514-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00186-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00190-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03262-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01129-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01555-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02225-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02186-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00485-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00945-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02239-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03101-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02019-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01012-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01710-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02895-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01986-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00201-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00259-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00178-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02689-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02005-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03211-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02268-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00305-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00498-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01745-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02886-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00058-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02718-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00563-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03251-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02799-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03105-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00474-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02389-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03208-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00090-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01466-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03026-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02527-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02551-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02612-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02887-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00849-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00392-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01307-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00567-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02549-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02001-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00378-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01376-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02082-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02024-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02515-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00532-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01310-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01509-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01433-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00640-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01829-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03118-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00405-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00348-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03167-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01723-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01084-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02363-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03255-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03193-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00908-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01764-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00349-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01715-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02423-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01246-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01438-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00644-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03095-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02149-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02514-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02192-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02675-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02166-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-016-0014-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00116-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01739-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00323-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00419-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00475-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02467-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01388-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01805-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
